Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,5099839660047,1635840,PCK,1,1,INSPIRED CHEDDAR&SHALLOT CRISPS 125 GRM,N,,2.25,16.44,23.00%,12,25.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,985775,1661992,PCK,1,1,KEOGHS SHARING POPCORN 6 CASE 70GRM,N,,2.75,108.00,23.00%,72,32.91%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5011096011714,1860368,PCK,0,0,KING C&O 16PK 400GRM,N,,5.29,38.49,23.00%,10,10.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT *,1679638-003
241 - RIALTO - O'LEARY,5011096011950,1938601,PCK,0,0,TAYTO CORNADOS NACHO CHEESE 110GRM,N,,3.45,24.75,23.00%,12,26.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096011943,1939987,PCK,0,0,KING CHEESE & ONION CRISPS 15 PACK 25GRM,N,,7.35,45.61,23.00%,10,23.67%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT *,1860368-000
241 - RIALTO - O'LEARY,5011096012636,1960983,PCK,0,0,TAYTO SPICY CORNADOS SNACKS 110GRM,N,,3.45,24.75,23.00%,12,26.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839310171,1045287,PCK,0,0,CENTRA TORTILLA CHIP SALTED 200GRM,N,,2.15,19.94,23.00%,20,42.96%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839310157,1045378,PCK,0,0,SUPERVALU TORTILLA CHIP SALTED 200GRM,N,,1.00,13.90,23.00%,20,14.52%,N,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000237109595,1323443,PCK,0,0,KP NACHOS SHARING TORTILLA SALTED 175GRM,Y,,2.95,11.00,23.00%,12,61.78%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000237109557,1323443,PCK,2,2,KP NACHOS SHARING TORTILLA CHILLI 175GRM,Y,,2.95,11.00,23.00%,12,61.78%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,989188,1655159,PCK,4,4,DORITOS CHIPS MIXED STACKER 140GRM,N,,3.25,106.09,23.00%,60,33.08%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000328031729,1661822,PCK,8,5,DORITOS VINEGAR CORN CHIPS BAG 180GRM,N,,2.50,20.00,23.00%,12,18.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1661822-004
241 - RIALTO - O'LEARY,5000328031750,1661822,PCK,9,6,DORITOS BBQ CORN CHIPS BAG 180GRM,N,,2.50,20.00,23.00%,12,18.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1661822-004
241 - RIALTO - O'LEARY,5391528040216,1735478,PCK,1,0,BLANCO NINO SEA SALT TORTILLA CHIPS 170GRM,N,,4.20,21.50,23.00%,8,21.29%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5900928080045,1748549,PCK,0,0,DIJO TORTILLA CHIPS EXTRA CHEESE,N,,2.00,1.30,23.00%,1,20.05%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5391528040292,1764094,PCK,1,0,BLANCO NINO CHILLI & LIME TORTILLA 170GRM,N,,4.20,21.50,23.00%,8,21.29%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391528040469,1764094,PCK,2,1,BLANCO NINO SMOKY CHIPOTLE TORTILLA 170GRM,N,,4.20,21.50,23.00%,8,21.29%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328026282,1914067,PCK,0,0,DORITOS EXTRA FLAMIN HOT 163GRM,N,,3.40,15.00,23.00%,9,39.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7311312008183,1935358,PCK,0,0,SANTA MARIQA NACHO CHIPS,N,,3.00,1.50,23.00%,1,38.50%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000328028613,1942678,PCK,0,0,DORITOS COOL ORIGINAL 180GRM,N,,3.25,21.23,23.00%,12,33.04%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328030340,1942701,PCK,0,0,DORITOS COOL ORIGINAL 140GRM,N,,3.60,20.00,23.00%,12,43.06%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328028651,1942744,PCK,0,0,DORITOS TANGY CHEESE 180GRM,N,,3.60,23.36,23.00%,12,33.49%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328030357,1942763,PCK,0,0,DORITOS TANGY CHEESE 140GRM,N,,3.60,20.00,23.00%,12,43.06%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328029146,1942823,PCK,0,0,DORITOS CHILLI HEATWAVE 180GRM,N,,3.60,23.36,23.00%,12,33.49%,N,DELIST - DELISTED MRPI - 1AMBIENT,1567585-001
241 - RIALTO - O'LEARY,5000328030333,1942844,PCK,0,0,DORITOS CHILLI HEATWAVE 140GRM M,N,,3.60,20.00,23.00%,12,43.06%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328035277,1972683,PCK,0,0,DORITOS FLAMIN HOT OR NOT CHILLI 163GRM,N,,3.25,15.91,23.00%,9,33.10%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000328039138,1980581,PCK,0,0,DORITOS CHILLI HEATWAVE CORN CHIPS 270GRM,N,,4.45,23.36,23.00%,9,28.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000328039206,1980581,PCK,1,1,DORITOS COOL ORIGINAL CORN CHIPS 270GRM,N,,4.45,23.36,23.00%,9,28.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328039169,1980581,PCK,2,2,DORITOS TANGY CHEESE CORN CHIPS 270GRM,N,,4.45,23.36,23.00%,9,28.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000328041964,2000131,PCK,0,0,DORITOS GOLDEN SRIRACHA TORTILLA 180GRM,N,,2.50,20.00,23.00%,12,18.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391937003116,1150739,PCK,0,0,SUN EXOTIC SESAME STICKS 300GRM,N,,3.50,27.65,23.00%,12,19.02%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,1217724,,PCK,0,0,NACHOS SALSA DIP 1PCE,N,,2.99,44.80,23.00%,28,34.18%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5010052115596,1290064,PCK,0,0,GOLDEN WONDER ONION RINGS 150GRM,N,,1.45,9.41,23.00%,12,33.48%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011047359766,1388898,PCK,0,0,GOURMET POPCORN SWEET & SALTY 80GRM,N,,3.20,20.62,23.00%,12,33.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011047459763,1388941,PCK,0,0,GOURMET POPCORN CARAMEL CRUNCH 200GRM,N,,3.20,20.62,23.00%,12,33.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096011479,1464564,PCK,3,2,TAYTO WAFFLES SHARING 100GRM,N,,3.30,20.84,23.00%,12,35.27%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010052115619,1517453,PCK,0,0,GOLDEN WONDER BACON STREAKS 150GRM,N,,1.45,9.67,23.00%,12,31.64%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010052115565,1517453,PCK,1,1,GOLDEN WONDER S&V STICKS 150GRM,N,,1.45,9.22,23.00%,12,34.82%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,1580094,,PCK,0,0,LORENZ POMSTICKS SATLED 100GRM,Y,,1.50,17.20,23.00%,20,29.48%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5907029005816,1618604,PCK,0,0,SOLEO CHOCOLATE PRETZELS 100GRM,N,,2.00,17.00,23.00%,14,25.32%,N,558 - CORK DISTRIBUTION CO. LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5907029002549,1618604,PCK,2,2,SOLEO PRETZEL STICKS 250GRM,N,,2.65,21.95,23.00%,14,27.23%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011096011608,1669678,PCK,2,1,TAYTO OCCASIONS PARTY MIX 90GRM,N,,2.50,20.84,23.00%,12,14.56%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5701049191517,1730573,PCK,0,0,PTAERTER ORIGINAL NOUGAT,N,,2.00,15.61,23.00%,12,20.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5701049191524,1730574,PCK,0,0,CLUSTERS CARAMEL,N,,2.00,15.61,23.00%,12,20.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,989024,1731991,PCK,0,0,SUN EXOTIC SALTED PRETZELS,N,,3.20,24.00,23.00%,12,23.13%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011096012315,1799416,PCK,4,4,TAYTO SCREAM & ONION LENTIL CHIPS 100GRM,N,,3.15,23.10,23.00%,12,24.83%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8713621240602,1844391,PCK,0,0,DAELMANS STROOPWAFLES,N,,3.35,39.60,23.00%,15,3.07%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8588007235011,1853781,PCK,0,0,PRIMA COCOA STICKS 50G,N,,1.00,10.50,23.00%,24,46.19%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,986554,1865028,PCK,0,0,TAYTO 6 CS MIXED SHARE SNACK HOD 110GRM,N,,3.30,130.84,23.00%,72,32.27%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989193,1865028,PCK,1,1,TAYTO SNACKS MIXED HOD 1PCE,N,,3.89,138.01,23.00%,72,39.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,986559,1865080,PCK,0,0,"TAYTO SKIPS, RANCH, MEAN 6 CASE HOD 110GRM",N,,3.45,149.05,23.00%,72,26.20%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989191,1865080,PCK,1,1,TAYTO SKIPS RANCHEROS MEANIES HOD 1PCE,N,,3.89,150.95,23.00%,72,33.71%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096011684,1866489,PCK,0,0,TAYTO BACON FRIES 80GRM,N,,2.50,20.84,23.00%,12,14.56%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,986604,1867485,PCK,0,0,TAYTO 10 CS MIXED SHARE SNACK HOD 110GRM,N,,3.30,218.16,23.00%,120,32.24%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989194,1867485,PCK,1,1,TAYTO SNACKS MIXED HOD 1PCE,N,,3.89,230.01,23.00%,120,39.39%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622202338304,1875687,PCK,0,0,FONZIES THE ORIG CHEESE CORN SNACKS 100GRM,N,,3.50,28.70,23.00%,14,27.96%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5018297011673,1891633,PCK,0,0,TAKIS FUEGO CHILI & LIME CORN SNACK 100GRM,N,,3.45,34.45,23.00%,18,31.77%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,5018297011680,1891634,PCK,0,0,TAKIS VOLCANO CHEESE & CHILLI SNACK 100GRM,N,,3.45,39.60,23.00%,18,21.57%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5018297011802,1918090,PCK,0,0,TAKIS DRAGON SWEET CHILI CORN SNACK 100GRM,N,,3.45,34.45,23.00%,18,31.77%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1CB_EURY,
241 - RIALTO - O'LEARY,5053990177806,1927831,PCK,0,0,CHEEZ-IT CHEESE CHILLI SNAPD SNACKS 120GRM,N,,2.00,17.50,23.00%,14,23.12%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053990177745,1927831,PCK,1,1,CHEEZ-IT DOUBLE CHEESE SNAPD SNACKS 120GRM,N,,2.00,17.50,23.00%,14,23.12%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000328028606,1930778,PCK,0,0,CHEETOS SWEET & SPICY TWISTED PUFFS 110GRM,N,,2.99,20.12,23.00%,12,31.03%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5907029010148,1939885,PCK,0,0,SOLEO PRETZEL STICKS,N,,2.50,1.14,23.00%,1,43.91%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5018297012236,1955556,PCK,0,0,TAKIS BLUE HEAT CHILI & LIME SNACKS 100GRM,N,,3.45,34.45,23.00%,18,31.77%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1CB_EURY,1891633-000
241 - RIALTO - O'LEARY,989187,1959332,PCK,0,0,CHEEZ IT SNAPD SNACKS MIXED SHIPPER 120GRM,N,,3.75,125.00,23.00%,56,26.79%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053990183258,1959577,PCK,0,0,CHEEZ IT CHEESE SOUR CREAM & ONION 120GRM,N,,2.00,17.50,23.00%,14,23.12%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5053990186471,1972690,PCK,0,0,CHEEZE IT CHEESE & SMK BACON SNAPD 120GRM,N,,2.00,17.50,23.00%,14,23.12%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8412600061831,1982912,PCK,0,0,TAKIS ZOMBIE 100G,N,,3.45,32.40,23.00%,18,35.83%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5098976102274,1001614,PCK,0,0,NATURAL FOODS SEASAME STICKS 80GRM,N,,1.50,10.20,23.00%,12,30.30%,N,127 - DONEGAL NATURAL FOODS - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436010092,1025102,PCK,0,0,SAVANA BOMBAY MIX 125GRM,N,,1.90,25.50,23.00%,24,31.22%,N,558 - CORK DISTRIBUTION CO. LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436010306,1025103,PCK,0,0,SAVANA SESAME STICKS 80GRM,N,,1.75,19.50,23.00%,24,42.89%,N,558 - CORK DISTRIBUTION CO. LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5900320002614,1034685,PCK,0,0,LAJKONIK SALTY SNACKS 300GRM,Y,,2.50,30.50,13.50%,21,34.06%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5022374060829,1144968,PCK,3,2,FOREST FEAST CHILLI NUTS 150GRM,N,,2.79,15.20,23.00%,12,44.16%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5941194002423,1794383,PCK,0,0,CROCO BREZEL CRACKERS MIX 250GRM,N,,1.85,13.54,23.00%,12,24.98%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5941194005141,1794383,PCK,1,1,CROCO BREZEL CRACKERS SALT 300GRM,N,,1.85,13.54,23.00%,12,24.98%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391527730781,1634417,PCK,0,0,KEOGHS BIG HONEY & SEA SALT POPCORN 90G,N,,2.95,21.61,23.00%,12,24.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391527732587,1989169,PCK,0,0,KEOGHS SWEET CINNAMON&HONEY POPCORN 90GRM,N,,2.95,21.61,23.00%,12,24.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,814109023415,1916464,PCK,0,0,CANDY POP POPCORN 149G,N,,7.00,55.00,23.00%,12,19.46%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,814109023354,1917058,PCK,0,0,CANDY POP SNICKERS,N,,7.00,4.58,23.00%,1,19.52%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,814109023347,1917060,PCK,0,0,CANDY POP OREO,N,,7.00,55.00,23.00%,12,19.46%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099274000118,1025416,PCK,0,0,MANHATTAN SALTED POPCORN 100GRM,N,,2.90,37.11,23.00%,24,34.42%,N,554 - MANHATTAN PEANUTS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5000328216188,1375458,PCK,0,0,SENS SWEET CIN & SALT POP 90GRM,Y,,2.19,10.00,23.00%,12,53.20%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000328215204,1375458,PCK,2,2,SENS SWEET INDIAN SPICES POP 90GRM,Y,,2.19,10.00,23.00%,12,53.20%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060283760072,1464803,PCK,4,1,PROPERCORN SWEET & SALTY 90GRM,N,,1.50,7.81,23.00%,8,19.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5060283760041,1464803,PCK,3,2,PROPERCORN LIGHTLY SEA SALTED 70GRM,N,,3.05,7.81,23.00%,8,60.63%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5060283762526,1464803,PCK,8,6,PROPERCORN SALTED CARAMEL SHARING 90GRM,N,,1.50,7.81,23.00%,8,19.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099274000378,1572368,PCK,0,0,MANHATTAN POPCORN KERNELS 300GRM,N,,3.19,17.86,0.00%,12,53.34%,N,554 - MANHATTAN PEANUTS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,1618817,,PCK,0,0,POPZ MICROWAVE POPCORN,N,,2.95,24.00,23.00%,12,16.61%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5391527730705,1634436,PCK,0,0,KEOGH'S POPCORN SEA SALT 70GRM,N,,2.75,20.00,23.00%,12,25.45%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391527731320,1634436,PCK,1,1,KEOGHS BUTTER POPCORN SHARING BAG 70GRM,N,,2.95,21.61,23.00%,12,24.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,981795,1647112,PCK,0,0,KEOGH'S POPCORN SHARING 5 CASE HOD 70GRM,N,,2.75,100.00,23.00%,60,25.45%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011096011790,1891239,PCK,0,0,TAYTO POPCORN SHARING 65G,N,,1.50,12.44,23.00%,12,14.99%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5060283763509,1956048,PCK,0,0,PROPER ALL THE CHEESE LENTIL CHIPS 85GRM,N,,3.29,16.03,23.00%,8,25.09%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5060283763554,1956077,PCK,0,0,PROPER MATURE CHEDDAR POPCORN 70GRM,N,,1.50,7.81,23.00%,8,19.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000237126868,1983525,PCK,0,0,BUTTERKIST CRUNCHY TOFFEE POPCORN 140GRM,N,,2.20,17.26,23.00%,14,31.07%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000237126820,1983526,PCK,0,0,BUTTERKIST SWEET & SALTY POPCORN 100GRM,N,,2.20,9.86,23.00%,8,31.09%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5000237126806,1983529,PCK,0,0,BUTTERKIST SWEET POPCORN 100GRM,N,,2.20,9.86,23.00%,8,31.09%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989810,1992175,PCK,0,0,KEOGHS POPCORN MIXED SHARING HOD 90GRM,N,,2.95,129.66,23.00%,72,24.91%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5390193600312,1018724,PCK,0,0,SUN EXOTIC NUTS CASHEW 100GRM,N,,3.95,25.92,23.00%,12,32.74%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193600329,1018823,PCK,0,0,SUN EXOTIC BOMBAY MIX 100GRM,N,,2.05,13.61,23.00%,12,31.95%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5098976102083,1025377,PCK,0,0,NATURAL FOODS CASHEWS 70GRM,N,,1.95,16.20,0.00%,12,30.77%,N,127 - DONEGAL NATURAL FOODS - 1CB_EURY,
241 - RIALTO - O'LEARY,5099839700989,1797829,PCK,0,0,CENTRA CASHEWS 150GRM,N,,2.30,20.69,23.00%,14,20.97%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5390193600213,1000266,PCK,0,0,SUN EXOTICS APRICOTS 280GRM,N,,5.00,21.89,0.00%,6,27.03%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193600206,1004042,PCK,0,0,SUN EXOTICS STONELESS DATES 250GRM,N,,3.30,14.89,0.00%,6,24.80%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193600220,1007093,PCK,0,0,SUN EXOTICS PRUNES 275GRM,N,,4.65,20.81,0.00%,6,25.41%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436000437,1014939,PCK,1,1,SUNCROP CHOCOLATE RAISINS 160GRM,N,,2.75,14.75,23.00%,10,34.03%,N,458 - CASTLE SNACKFOOD DIST LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193003106,1019966,PCK,0,0,SUN EXOTIC CHOC COATED RAISINS 100GRM,N,,1.65,13.61,23.00%,12,15.45%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193003083,1019966,PCK,1,1,SUN EXOTIC YOGHURT COATED RAISINS 100GRM,N,,1.65,13.61,23.00%,12,15.45%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436010238,1025095,PCK,1,0,SAVANA CHOCOLATE RAISINS 140G,N,,3.30,38.80,23.00%,24,39.74%,N,558 - CORK DISTRIBUTION CO. LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436010269,1025096,PCK,0,0,SAVANA YOGURT RAISINS 120G,N,,3.10,36.52,23.00%,24,39.62%,N,558 - CORK DISTRIBUTION CO. LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193600237,1018785,PCK,0,0,SUN EXOTIC MIXED NUTS + RAISINS 200GRM,N,,3.35,14.90,0.00%,6,25.87%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5098976102052,1025366,PCK,0,0,NATURAL FOODS FRUIT & NUT MIX 100GRM,N,,1.85,15.00,0.00%,12,32.43%,N,127 - DONEGAL NATURAL FOODS - 1CB_EURY,
241 - RIALTO - O'LEARY,5098976102038,1025381,PCK,0,0,NATURAL FOODS PEANUTS & RAISINS 100GRM,N,,1.35,10.80,0.00%,12,33.33%,N,127 - DONEGAL NATURAL FOODS - 1CB_EURY,
241 - RIALTO - O'LEARY,5098976102045,1025392,PCK,0,0,NATURAL FOODS MIXED NUTS (WHOLE) 100GRM,N,,1.95,16.20,0.00%,12,30.77%,N,127 - DONEGAL NATURAL FOODS - 1CB_EURY,
241 - RIALTO - O'LEARY,5022374060546,1160009,PCK,3,2,FOREST FEAST YOGURT PEANUT & RAISIN 170GRM,N,,2.79,15.20,23.00%,12,44.16%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5022374060584,1191200,PCK,3,2,FOREST FEAST REAL VALUE MIXED NUTS 170GRM,N,,2.79,15.20,23.00%,12,44.16%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5390193600268,1000293,PCK,0,0,SUN EXOTICS BRAZIL NUTS 150GRM,N,,4.30,19.72,0.00%,6,23.57%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5022374060669,1002470,PCK,3,2,FOREST FEAST NATURAL PEANUT MIX 300GRM,N,,2.79,18.69,0.00%,12,44.18%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5022374060867,1003057,PCK,4,2,FOREST FEAST REAL VALUE PEANUT MIX 270GRM,N,,2.79,18.69,0.00%,12,44.18%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099436001250,1014910,PCK,0,0,SUNCROP CHOCOLATE PEANUTS 160GRM,N,,2.75,14.75,23.00%,10,34.03%,N,458 - CASTLE SNACKFOOD DIST LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099436000444,1014910,PCK,1,1,SUNCROP CHOCOLATE BRAZILS 125GRM,N,,2.75,14.75,23.00%,10,34.03%,N,458 - CASTLE SNACKFOOD DIST LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5390193003113,1019965,PCK,0,0,SUN EXOTIC CHOCOLATE COATED NUT 100GRM,N,,1.65,13.61,23.00%,12,15.45%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
